TARGET_B,ID,TARGET_D,GiftCnt36,GiftCntAll,GiftCntCard36,GiftCntCardAll,GiftAvgLast,GiftAvg36,GiftAvgAll,GiftAvgCard36,GiftTimeLast,GiftTimeFirst,PromCnt12,PromCnt36,PromCntAll,PromCntCard12,PromCntCard36,PromCntCardAll,StatusCat96NK,StatusCatStarAll,DemCluster,DemAge,DemGender,DemHomeOwner,DemMedHomeValue,DemPctVeterans,DemMedIncome
1,88489,25,2,11,2,10,30,27.5,17,27.5,16,124,9,20,53,4,11,26,A,1,14,67,F,H,"$183,300 ",24,"$107,272 "
0,88479,,3,7,1,5,16,14,11.43,12,18,76,13,33,57,6,15,21,A,1,12,79,M,H,"$169,500 ",30,"$107,272 "
1,88474,5,4,12,3,6,10,11,9.83,11.33,16,68,12,31,58,5,15,22,S,1,11,,M,H,"$140,100 ",26,"$107,272 "
1,88535,26,1,10,0,5,21,21,8.4,,17,130,12,24,58,5,5,26,A,1,35,68,M,H,"$236,000 ",19,"$66,090 "
1,88537,5,5,23,3,14,3,3.4,3.17,3.67,16,128,11,29,66,5,12,26,S,1,37,76,M,H,"$87,300 ",37,"$66,090 "
0,88518,,9,23,6,13,3,3.67,3.43,3.67,17,75,12,32,55,6,17,23,S,1,38,67,M,U,"$92,500 ",30,$0 
0,96314,,2,32,1,17,25,25,9.44,25,17,126,22,44,137,9,20,56,A,1,53,27,M,H,"$131,600 ",33,"$66,090 "
0,88542,,1,4,1,3,25,25,16.25,25,17,57,13,32,45,6,15,17,A,0,35,,M,U,"$103,200 ",33,$0 
0,88547,,1,1,0,0,15,15,15,,16,16,11,16,13,4,4,5,F,0,13,43,F,H,"$145,200 ",31,"$73,671 "
0,88609,,6,16,3,9,10,8,7.06,6.67,17,81,13,33,61,6,16,25,S,1,2,65,F,U,"$162,400 ",22,$0 
1,88596,14,2,4,1,1,15,12.5,10,15,16,44,12,29,33,5,12,13,A,0,3,6,F,H,"$189,700 ",27,"$67,047 "
1,88572,15,1,1,1,1,15,15,15,15,17,17,10,15,14,3,5,5,F,0,3,69,F,U,"$189,700 ",27,"$67,047 "
1,31953,12,2,9,2,6,15,15,12.22,15,25,86,14,34,54,6,16,24,A,0,34,,M,U,"$121,000 ",26,"$76,594 "
1,88662,12,6,22,3,12,14,12.33,8.77,12.33,15,130,14,32,77,6,15,32,S,1,18,67,M,H,"$100,000 ",26,"$76,594 "
0,88635,,4,5,3,3,20,10.25,9.6,10,22,35,12,32,34,6,16,14,A,0,12,35,M,H,"$116,900 ",25,"$76,594 "
1,12454,15,2,7,1,2,10,12.5,9,15,17,45,27,47,62,6,15,16,A,0,13,,M,H,"$301,700 ",41,"$106,020 "
1,88709,15,2,9,1,6,15,15.5,9.56,16,26,81,10,30,54,5,16,23,A,1,11,71,F,U,"$156,900 ",29,$0 
0,88680,,1,1,1,1,15,15,15,15,17,17,11,16,14,4,6,5,F,0,14,51,F,H,"$210,600 ",23,"$106,020 "
0,88116,,4,19,2,12,5,9.25,6.68,9,16,129,12,29,69,6,15,30,S,1,22,85,F,H,"$255,200 ",42,"$106,020 "
1,88735,10,8,25,5,14,10,8,5.88,8,21,104,12,32,72,6,17,29,S,1,18,70,F,H,"$61,700 ",22,"$40,165 "
0,88733,,7,9,4,4,10,8.57,7.78,8.5,17,44,7,27,33,4,13,13,S,1,8,,F,U,"$64,900 ",19,$0 
0,89195,,2,7,1,2,25,10,10.71,10,18,69,13,31,50,6,14,18,A,0,13,,M,H,"$255,800 ",24,$0 
1,2935,25,1,4,1,1,20,50,22.5,50,10,17,28,33,32,5,7,6,F,0,0,,F,H,"$160,900 ",0,"$89,773 "
1,88766,15,4,7,2,4,12,12.75,11,12,17,45,13,33,39,6,17,17,S,1,14,50,M,H,"$254,900 ",20,"$89,773 "
0,7809,,3,23,2,11,52,48.67,38.87,49.5,16,110,29,50,112,6,17,33,S,1,0,,M,H,"$172,200 ",0,"$87,767 "
1,88856,4,5,18,5,11,5,3.6,3.06,3.6,15,107,10,27,60,4,11,25,A,1,13,62,F,U,"$234,700 ",41,"$87,767 "
0,88848,,1,7,0,6,20,20,18.57,,17,104,13,31,65,6,6,27,A,0,23,53,F,H,"$206,600 ",46,"$87,767 "
0,88838,,1,4,1,3,20,20,23.75,20,17,76,13,26,50,6,12,19,A,1,13,69,M,H,"$209,600 ",33,"$87,767 "
0,88822,,3,4,2,3,20,20,17.5,20,25,42,11,32,33,6,16,15,A,0,13,,F,U,"$201,100 ",35,$0 
1,88802,25,1,2,1,1,10,16,13,16,15,17,14,18,16,5,7,6,N,0,13,66,M,H,"$171,100 ",40,"$87,767 "
0,88862,,1,1,1,1,20,20,20,20,24,24,7,17,16,3,7,6,N,0,14,53,F,H,"$336,800 ",30,"$118,487 "
1,88886,40,1,3,0,1,25,40,35,,18,44,13,35,41,6,6,17,A,0,44,43,M,H,"$96,200 ",32,"$72,452 "
0,88903,,2,4,0,1,15,15,13,,26,45,9,30,35,4,4,15,A,0,27,49,F,H,"$76,000 ",41,"$59,240 "
1,8013,10,13,56,8,24,7,10.31,8.29,10.25,17,93,35,57,147,11,22,42,S,1,15,60,F,H,"$89,000 ",23,"$54,341 "
1,88920,25,1,1,1,1,25,25,25,25,21,21,11,18,17,5,8,7,F,0,15,42,F,H,"$136,400 ",23,"$54,341 "
0,7776,,3,10,1,5,12,13,9,18,5,68,30,49,68,10,18,25,L,0,0,67,F,U,"$158,000 ",0,$0 
1,190839,15,2,2,1,1,15,12.5,12.5,10,18,28,11,24,22,4,10,9,A,0,8,41,M,H,"$66,200 ",20,"$42,613 "
1,89030,11,6,8,4,5,10,5.33,5.63,5,17,40,13,32,31,6,15,14,S,1,8,72,F,H,"$53,900 ",26,"$42,613 "
0,89026,,2,2,2,2,50,37.5,37.5,37.5,21,29,13,27,25,6,13,11,A,0,16,65,M,H,"$86,100 ",30,"$42,613 "
0,89071,,1,1,0,0,20,20,20,,20,20,10,16,16,4,4,5,F,0,20,67,M,H,"$82,500 ",33,"$58,282 "
1,31893,20,1,1,1,1,20,20,20,20,21,21,10,17,15,4,7,6,F,0,38,,F,U,"$37,500 ",22,"$40,014 "
0,89134,,1,1,0,0,20,20,20,,15,15,10,14,12,5,5,6,F,0,15,,M,U,"$114,800 ",23,"$93,202 "
0,89176,,1,5,1,4,30,30,16,30,17,93,13,30,53,6,14,22,A,0,13,35,M,H,"$363,700 ",27,"$122,794 "
1,89174,20,2,4,1,2,27,27,22.25,27,24,81,12,32,47,6,16,19,A,0,13,17,M,H,"$532,400 ",39,"$122,794 "
1,88868,8,6,7,4,4,8,7.67,7.43,7,17,28,13,24,24,6,12,10,A,1,13,73,F,H,"$231,300 ",56,"$122,794 "
1,89209,6,5,20,3,14,7,6.4,6.25,6.33,16,116,13,31,75,5,12,28,S,1,18,50,M,H,"$100,300 ",38,"$70,182 "
0,89227,,2,3,2,2,10,27.5,21.67,27.5,18,33,12,30,29,6,14,12,A,0,40,,M,U,"$115,100 ",30,"$60,513 "
0,89274,,1,2,1,1,6,25,15.5,25,15,17,12,17,15,5,7,6,N,0,18,43,F,H,"$93,800 ",22,"$59,456 "
1,89288,15,2,5,0,2,17,16,10.4,,24,75,10,29,49,4,4,18,A,0,18,44,F,H,"$124,300 ",23,"$59,456 "
0,89318,,4,9,1,4,20,13.75,10.67,10,16,65,15,36,52,6,16,19,S,1,18,55,F,U,"$99,800 ",28,$0 
1,1293,2,5,14,3,8,5,4.8,5.29,4.33,20,92,13,34,71,6,16,27,A,1,18,75,F,H,"$91,700 ",22,"$80,104 "
1,1064,5,7,25,2,15,5,8.57,9.36,10,7,121,30,52,108,11,22,41,S,1,14,69,M,U,"$143,700 ",24,$0 
1,89358,20,2,3,1,2,20,15,11.67,10,18,43,12,31,32,6,14,13,A,0,27,59,M,H,"$73,200 ",22,"$74,919 "
0,89397,,1,6,0,4,23,23,17.17,,17,113,6,11,38,2,2,14,A,0,18,81,M,H,"$105,700 ",20,"$74,919 "
0,89335,,1,1,1,1,25,25,25,25,21,21,11,18,16,5,8,7,F,0,18,40,F,H,"$79,700 ",16,"$74,919 "
0,89334,,1,1,1,1,15,15,15,15,21,21,8,15,13,3,6,5,F,0,27,51,M,U,"$92,000 ",20,$0 
1,92814,25,2,2,2,2,15,10,10,10,16,31,12,25,23,4,9,8,A,0,3,33,F,U,"$74,700 ",15,"$56,686 "
0,89409,,1,1,0,0,20,20,20,,16,16,12,17,14,5,5,6,F,0,18,36,F,H,"$71,300 ",35,"$56,686 "
1,89768,11,2,18,1,9,5,6,5.11,7,15,113,13,32,71,5,13,27,S,1,16,,M,U,"$96,200 ",26,"$60,152 "
0,89451,,11,36,8,21,5,5.64,6.03,5.5,17,130,13,31,78,6,17,32,S,1,12,58,F,H,"$89,800 ",20,"$68,588 "
1,89528,11,5,11,2,6,8,8.6,7.64,9,18,75,13,33,54,6,15,20,A,0,27,67,F,H,"$63,300 ",27,"$55,094 "
0,89543,,1,1,1,1,20,20,20,20,16,16,11,16,14,5,7,6,F,0,24,57,F,H,"$171,500 ",25,"$83,386 "
0,89572,,1,1,1,1,15,15,15,15,16,16,11,16,13,4,6,5,F,0,27,45,M,H,"$126,100 ",9,"$56,694 "
0,89649,,3,25,1,9,10,6.67,8.2,5,18,103,9,23,63,4,11,24,S,1,18,43,F,U,"$102,500 ",27,"$66,661 "
1,89653,3,7,33,6,20,7,5.57,4.82,5.67,17,124,12,30,74,6,17,32,S,1,26,80,M,H,"$131,500 ",38,"$66,661 "
1,89642,15,1,6,0,4,15,15,8.67,,25,87,9,29,50,4,4,21,A,1,24,,F,U,"$85,400 ",26,$0 
0,89630,,2,3,1,1,15,12.5,10,15,17,41,10,28,29,4,11,11,A,0,25,34,F,U,"$82,700 ",18,$0 
1,89686,25,3,4,1,2,20,21.67,18.75,20,25,41,12,33,38,6,16,15,A,0,14,58,M,U,"$322,600 ",29,$0 
0,89675,,0,1,0,0,15,0,15,,22,22,7,7,12,3,3,5,N,0,12,62,F,H,"$125,600 ",37,"$81,018 "
1,89680,15,2,2,1,1,15,10,10,5,17,32,10,23,21,4,9,8,A,0,13,55,F,H,"$129,000 ",34,"$81,018 "
0,89716,,3,15,0,5,15,13.67,10.47,,17,124,13,35,69,6,6,31,S,1,12,87,M,H,"$128,400 ",31,"$81,018 "
1,89677,15,0,1,0,0,15,0,15,,23,23,8,8,13,3,3,5,N,0,11,59,F,U,"$171,600 ",33,"$81,018 "
0,89732,,4,6,3,3,6,7.75,7.17,6.67,19,32,12,29,29,6,15,13,S,1,3,73,F,H,"$97,200 ",27,"$52,611 "
0,89734,,2,5,1,4,20,17.5,11.6,20,20,53,13,34,41,6,16,17,A,1,3,38,M,H,"$92,400 ",17,"$52,611 "
0,89767,,3,12,1,3,10,7.67,6.83,5,18,105,13,33,58,6,17,25,A,0,16,77,M,U,"$94,800 ",33,$0 
0,89765,,4,8,3,4,14,14,11,14.33,21,75,13,29,49,6,14,19,A,0,20,0,M,U,"$108,300 ",27,"$54,622 "
0,89772,,6,20,3,13,9,7.67,6.15,6.67,17,126,20,39,77,8,18,33,F,1,27,,M,H,"$103,900 ",31,"$90,636 "
0,89812,,1,11,0,4,50,34,36.64,,18,86,13,35,65,6,6,25,A,0,14,71,F,H,"$156,400 ",34,"$88,668 "
1,89816,25,2,6,2,4,50,50,35,50,17,76,13,31,54,6,16,21,A,0,14,50,M,H,"$200,000 ",30,"$88,668 "
1,5511,21,1,22,0,7,20,15,22.18,,17,126,33,44,102,3,3,18,A,1,13,79,M,H,"$149,300 ",34,"$88,668 "
0,89849,,1,3,0,2,15,15,11.67,,26,44,9,28,32,4,4,13,A,0,18,55,F,H,"$108,100 ",17,"$64,856 "
1,89863,23,4,13,2,8,25,22.5,14.38,22.5,15,102,14,36,69,6,17,28,A,1,11,50,F,H,"$111,800 ",18,"$64,856 "
0,89856,,2,11,2,7,28,22,12.09,22,25,79,13,35,60,6,17,24,A,1,18,52,F,H,"$104,200 ",18,"$64,856 "
1,89873,11,1,12,0,5,10,10,13.25,,18,86,13,35,65,6,6,26,S,1,35,52,F,H,"$186,500 ",20,"$68,375 "
0,89914,,1,1,1,1,20,20,20,20,24,24,8,18,16,3,7,6,N,0,14,,F,U,"$131,800 ",35,$0 
0,89948,,1,9,1,4,20,20,12.33,20,21,89,12,32,64,6,16,24,A,1,15,,M,U,"$157,300 ",19,"$69,585 "
0,89923,,4,4,2,2,16,11.5,11.5,10,18,36,12,33,32,6,16,14,A,1,12,68,F,H,"$109,700 ",31,"$69,585 "
1,13394,15,5,10,5,6,10,8.4,7.4,8.4,18,76,22,40,57,6,16,20,A,0,11,67,F,U,"$120,400 ",30,"$69,585 "
0,905,,1,5,0,1,15,15,10.2,,18,64,14,30,54,4,4,18,A,0,35,65,M,H,"$162,900 ",26,"$64,459 "
0,89971,,2,2,2,2,15,12.5,12.5,12.5,17,24,7,17,15,4,9,7,N,0,42,83,F,H,"$130,500 ",33,"$64,459 "
0,89981,,1,7,0,3,20,20,7.43,,25,114,10,23,56,4,4,18,A,0,46,,M,U,"$111,300 ",35,$0 
0,89985,,1,1,1,1,20,20,20,20,20,20,10,17,15,4,7,6,F,0,18,63,F,H,"$67,700 ",37,"$47,135 "
0,90013,,2,2,2,2,50,50,50,50,16,25,14,27,24,6,12,10,N,0,13,57,F,H,"$179,300 ",28,"$70,339 "
1,90031,3,4,18,3,13,5,4.75,3.72,5.67,17,128,12,27,67,5,13,28,S,1,24,81,F,U,"$121,900 ",33,"$70,339 "
0,96505,,6,17,2,8,17,15.67,13.59,16,16,104,14,36,70,6,17,29,S,1,46,72,M,H,"$127,600 ",45,"$70,339 "
1,90080,20,2,3,1,2,20,20,16.67,20,15,35,13,27,25,5,11,11,A,0,16,,F,U,"$92,700 ",39,$0 
1,90092,10,5,13,3,5,20,22.4,18.46,22.33,15,89,14,34,65,6,17,25,A,1,18,58,F,H,"$91,600 ",18,"$55,087 "
0,90108,,3,3,1,1,25,19.33,19.33,13,18,29,14,28,25,6,13,11,A,0,9,,M,U,"$90,400 ",32,"$49,203 "
0,186105,,2,6,0,3,15,13,10.17,,9,69,18,36,56,5,5,17,A,0,35,,M,U,"$219,800 ",34,"$80,479 "
0,90212,,3,6,1,2,4,23.33,13.83,20,20,41,12,32,35,6,16,16,A,0,17,70,M,H,"$103,800 ",19,"$48,019 "
0,90259,,1,1,1,1,25,25,25,25,21,21,11,18,16,5,8,7,N,0,12,25,M,H,"$129,400 ",41,"$62,339 "
0,90299,,6,12,2,5,15,13.83,12.08,12.5,18,53,13,35,46,6,17,19,A,1,35,64,F,H,"$111,300 ",26,$0 
0,90355,,2,6,0,1,15,15,13.67,,26,76,9,28,50,4,4,18,A,0,13,68,F,H,"$253,600 ",38,"$91,382 "
1,90350,10,3,6,2,3,20,16.67,13.33,15,26,65,10,32,44,5,16,17,A,0,11,,U,U,"$168,900 ",36,"$91,382 "
1,90371,15,2,6,1,2,15,11,7.17,7,16,96,12,27,51,5,11,20,A,0,11,49,M,H,"$163,300 ",23,"$91,382 "
0,90379,,1,5,0,2,15,15,21,,25,124,9,27,48,4,4,21,A,0,14,60,M,H,"$99,800 ",18,"$91,382 "
1,28003,15,1,5,0,2,15,15,9.2,,18,92,10,27,39,4,4,15,A,0,24,,F,U,"$167,100 ",36,$0 
0,90445,,3,11,2,4,25,16.67,16.73,17.5,18,52,13,33,47,6,17,19,A,1,18,31,M,U,"$117,200 ",32,$0 
0,90461,,1,1,1,1,20,20,20,20,24,24,7,17,15,3,7,6,N,0,27,63,M,H,"$148,000 ",32,"$72,339 "
0,90503,,3,26,2,15,10,8.33,7.15,9,21,122,12,30,78,5,13,30,A,1,24,72,F,H,"$121,700 ",26,"$72,339 "
1,89367,3,9,16,7,10,3,3.17,3.22,3.21,18,53,14,33,45,6,17,19,S,1,12,30,M,U,"$120,900 ",17,$0 
1,90480,11,4,7,3,5,11,10.75,9,10.33,23,65,12,28,43,6,13,16,A,0,24,55,F,H,"$150,900 ",21,"$72,339 "
0,90481,,3,7,3,7,5,9,7,9,16,76,13,31,55,5,12,18,S,1,27,56,F,H,"$92,000 ",20,"$72,339 "
1,90482,20,1,8,1,4,16,16,11.13,16,20,75,13,31,52,6,14,21,A,1,24,47,M,H,"$150,900 ",21,"$72,339 "
0,90483,,8,22,5,12,3,4.25,3.55,4.6,20,77,7,28,54,4,15,22,S,1,24,75,U,H,"$166,800 ",28,"$72,339 "
0,90494,,2,10,0,5,15,13.5,11.9,,18,124,13,33,62,6,6,29,A,1,24,45,F,H,"$120,900 ",31,"$72,339 "
1,90499,10,8,47,7,25,8,8.63,7.62,8.57,20,130,10,32,83,5,16,32,S,1,22,45,F,H,"$148,000 ",24,"$72,339 "
1,10384,10,2,12,1,7,18,17,9.67,18,17,128,16,37,83,6,16,31,A,1,24,73,M,U,"$126,600 ",25,$0 
0,90552,,1,2,0,0,16,16,13,,18,37,10,24,23,4,4,9,A,0,24,46,F,U,"$87,000 ",14,"$76,959 "
1,90566,15,1,7,0,3,15,15,8.43,,25,92,9,29,54,4,4,23,A,0,27,40,F,H,"$118,100 ",24,"$76,959 "
0,90578,,1,1,1,1,25,25,25,25,17,17,11,16,14,5,7,6,F,0,3,,F,U,"$276,600 ",34,"$95,776 "
0,3965,,2,13,0,5,50,50,32.15,,17,126,24,46,100,8,8,38,A,0,13,,M,H,"$450,000 ",27,"$95,776 "
1,397,16,1,7,0,2,16,16,15.86,,20,84,15,30,60,4,4,18,A,0,2,79,F,H,"$185,700 ",25,"$93,770 "
1,8460,5,8,52,5,19,5,5,5,5,6,57,34,54,88,13,22,23,A,0,1,,F,U,"$208,300 ",14,$0 
1,93995,10,6,20,2,10,3,4.83,3.25,5,19,113,14,35,63,6,17,26,S,1,1,,F,U,"$217,200 ",22,$0 
0,90674,,1,6,0,3,20,20,13.67,,26,81,9,26,52,4,4,19,A,1,1,75,U,H,"$185,200 ",18,"$88,147 "
1,90680,24,1,13,0,7,18,18,12.62,,24,92,11,30,69,5,5,24,A,1,1,49,F,U,"$216,900 ",24,"$88,147 "
0,90660,,2,2,1,1,20,15,15,20,24,32,9,24,23,4,10,9,A,0,2,53,M,H,"$117,500 ",23,"$88,147 "
1,90694,30,2,5,1,2,25,20,19.4,20,18,40,12,34,36,5,16,15,A,0,2,82,F,H,"$140,100 ",34,"$76,673 "
1,90727,5,5,14,4,11,5,6.4,5.36,6.75,17,122,13,31,65,6,14,28,A,1,14,51,M,H,"$367,100 ",31,"$122,155 "
1,90765,20,1,6,1,2,20,25,26.67,25,18,44,15,35,40,6,17,17,A,1,5,,F,U,"$87,000 ",20,$0 
1,90775,17,1,7,0,4,15,15,10.71,,24,73,11,30,51,5,5,20,A,0,20,46,M,H,"$109,700 ",30,"$51,904 "
1,4187,25,1,34,1,14,25,28,15.85,28,14,122,33,50,126,7,17,33,A,1,20,83,F,U,"$95,100 ",43,$0 
0,4127,,3,13,3,8,15,15,12.62,15,18,119,17,38,82,6,16,26,A,0,5,75,F,H,"$87,500 ",34,"$51,904 "
1,90816,20,13,35,8,18,27,22.69,17.8,22.5,18,91,14,35,72,6,17,27,S,1,20,44,F,U,"$77,700 ",31,$0 
0,90849,,2,5,1,2,10,15,11,10,17,105,11,24,47,5,11,18,A,0,30,22,F,H,"$57,500 ",36,"$46,071 "
0,90857,,7,26,2,11,10,8.57,7.31,7.5,18,130,14,36,81,6,17,32,A,1,30,79,F,H,"$45,700 ",31,"$46,071 "
0,90842,,1,7,0,4,20,20,10.14,,17,74,13,28,49,6,6,20,A,0,27,73,M,H,"$58,700 ",27,"$46,071 "
0,91877,,4,7,3,4,10,9.25,9.57,10.67,16,44,14,33,37,6,15,15,A,1,21,,M,H,"$63,900 ",29,"$46,250 "
1,90899,17,1,4,1,2,17,17,12,17,15,85,10,24,46,4,9,15,A,0,21,58,F,H,"$41,900 ",15,"$46,250 "
0,90909,,2,3,1,1,10,7.5,6.67,5,17,22,11,19,17,5,9,8,N,0,17,63,F,H,"$88,100 ",31,"$56,172 "
1,90947,25,1,1,1,1,15,15,15,15,17,17,10,15,13,4,6,5,F,0,21,47,F,H,"$56,000 ",30,"$52,613 "
0,90970,,2,3,2,2,5,10,8.33,10,19,24,11,20,19,5,9,8,N,0,44,80,F,U,"$99,200 ",26,"$65,726 "
0,90974,,1,2,0,1,15,15,12.5,,26,52,9,23,31,4,4,12,A,0,44,69,M,U,"$99,200 ",26,"$65,726 "
0,91001,,3,4,2,3,21,19.33,17,23,21,37,12,30,30,6,15,14,A,0,40,45,M,H,"$159,500 ",22,"$78,804 "
0,91018,,7,11,5,7,5,7.57,7.45,7.6,17,57,13,35,46,6,17,19,S,1,44,71,M,U,"$57,700 ",22,"$52,266 "
0,91022,,2,2,1,1,15,10,10,5,15,27,9,20,18,3,8,7,N,0,12,59,F,H,"$106,900 ",30,"$66,631 "
1,91879,20,2,3,0,1,20,15,12,,18,56,14,27,35,6,6,12,A,0,20,,F,U,"$103,000 ",33,$0 
0,91031,,1,2,0,0,20,20,20,,19,20,13,20,18,6,6,7,N,0,21,72,F,U,"$48,800 ",22,"$37,529 "
1,6292,20,2,25,0,8,14,19,13.24,,5,126,32,51,114,8,8,33,A,1,13,81,F,H,"$107,900 ",34,"$70,936 "
1,91101,25,1,5,1,3,20,20,16.4,20,21,88,10,24,51,4,10,19,A,1,18,52,M,H,"$88,900 ",27,"$74,592 "
0,138724,,2,7,1,3,20,15,10.71,10,26,130,12,29,57,5,13,24,A,0,44,42,M,U,"$56,800 ",32,$0 
0,91156,,4,16,1,6,8,8.25,7.69,9,15,90,12,32,62,5,14,25,S,1,25,74,M,H,"$65,900 ",29,"$55,028 "
0,91134,,2,2,1,1,20,12.5,12.5,20,15,15,10,14,12,4,6,5,N,0,26,,F,U,"$67,400 ",28,$0 
1,91194,7,4,19,3,17,9,8,7.89,9,17,130,11,25,77,5,11,28,S,1,30,47,F,H,"$53,900 ",38,"$44,714 "
0,91285,,1,4,0,1,15,15,11,,26,57,10,27,39,4,4,14,A,0,18,47,F,H,"$88,600 ",34,"$67,436 "
0,91288,,3,9,2,6,46,36.33,21.67,43,21,89,13,33,57,6,16,25,S,1,12,75,M,U,"$96,700 ",29,"$67,436 "
0,4240,,2,10,1,4,15,13,7.4,11,18,76,10,21,48,4,9,17,A,1,12,,F,U,"$97,100 ",22,$0 
0,91333,,1,10,0,5,15,15,9.5,,26,75,10,31,53,5,5,22,A,1,18,49,F,H,"$97,900 ",25,"$71,285 "
0,91337,,2,12,1,7,5,10,6.17,5,22,87,11,30,58,4,12,21,S,1,35,,F,U,"$94,500 ",31,$0 
0,91315,,4,4,3,3,25,18.25,18.25,19.33,17,33,14,32,31,6,15,13,A,0,35,33,M,H,"$125,500 ",18,"$71,285 "
1,186109,8,5,23,2,13,10,8.8,8.22,8.5,6,112,22,42,88,7,16,31,S,1,40,84,F,U,"$59,000 ",30,"$65,500 "
1,91431,50,3,5,3,3,30,23.33,25,23.33,15,26,16,29,26,6,12,10,N,1,44,68,F,H,"$119,100 ",30,"$69,583 "
0,91438,,2,3,2,2,11,6,7.67,6,19,24,12,23,23,6,11,9,N,0,35,,M,U,"$133,800 ",28,$0 
1,190799,4,4,17,2,9,5,4,3.06,4,17,67,11,28,44,5,13,19,S,1,40,67,F,U,"$84,100 ",37,"$80,172 "
1,91453,21,2,7,1,3,25,25,18.71,25,18,64,15,34,55,6,15,20,A,0,40,,F,U,"$99,900 ",28,$0 
1,91467,8,5,17,3,9,8,8.2,6.59,7.67,18,77,11,30,57,5,14,22,S,1,39,56,F,H,"$69,300 ",32,"$61,831 "
1,7330,6,8,60,6,24,5,5,4.42,5,5,128,32,52,134,7,18,38,S,1,38,77,F,U,"$62,300 ",17,"$61,831 "
1,91835,5,5,7,3,4,5,5,5,5,17,33,12,29,30,6,15,13,A,1,18,47,F,H,"$97,800 ",27,"$69,121 "
1,91507,14,4,4,2,2,10,8.75,8.75,7.5,16,29,13,26,23,6,12,10,A,0,12,61,F,H,"$105,800 ",28,"$69,121 "
1,91580,4,4,13,3,10,4,4.75,4.08,5,17,81,11,31,55,6,15,22,S,1,16,,F,H,"$85,200 ",14,"$60,273 "
0,91584,,2,7,0,2,25,17.5,10.71,,18,85,13,32,55,6,6,22,A,0,26,83,F,H,"$81,300 ",33,"$60,273 "
0,91588,,3,9,2,5,15,10.67,9.67,12.5,17,91,14,34,60,6,16,25,A,0,9,63,M,U,"$87,500 ",54,$0 
1,91591,10,1,7,0,3,15,15,9.86,,19,105,7,22,46,4,4,18,A,0,23,,M,U,"$146,400 ",47,"$60,273 "
1,91627,7,4,18,3,11,8,6.5,5.44,6.33,16,129,13,29,59,5,11,22,S,1,20,70,F,U,"$109,800 ",35,"$53,341 "
0,545,,4,14,1,4,10,13,10.86,16,17,111,22,41,90,8,17,39,A,0,18,48,F,H,"$122,100 ",31,"$62,793 "
0,91671,,1,1,0,0,15,15,15,,16,16,10,14,12,4,4,4,F,0,16,,M,U,"$90,200 ",28,$0 
0,91765,,3,13,0,5,10,8.33,8.46,,18,89,13,35,64,6,6,25,S,1,12,84,F,H,"$142,500 ",36,"$77,654 "
1,89036,30,3,10,0,2,12,11.33,9.5,,16,53,13,33,46,6,6,19,S,1,20,72,F,U,"$189,200 ",33,"$91,659 "
1,91779,20,1,1,1,1,20,20,20,20,17,17,11,16,14,5,7,6,F,0,26,37,F,H,"$106,300 ",49,"$61,655 "
1,91787,25,1,2,1,1,15,15,12.5,15,20,44,10,24,28,4,9,10,A,0,12,51,F,H,"$170,500 ",25,"$61,655 "
0,91789,,4,12,2,6,15,13.75,14.75,12.5,15,80,13,34,66,6,16,26,A,1,11,37,F,H,"$133,900 ",26,"$61,655 "
0,91795,,2,33,1,13,10,10,8.21,10,15,113,6,15,61,3,8,22,S,1,26,,M,H,"$106,300 ",49,"$61,655 "
0,91635,,2,3,2,3,25,25,25,25,24,41,11,33,35,6,17,16,A,0,12,,F,U,"$130,300 ",31,"$61,655 "
1,11704,10,3,13,2,9,11,11,8.62,11,19,88,21,41,80,6,15,23,S,1,17,71,M,H,"$12,800 ",19,"$56,942 "
1,12330,100,2,12,0,5,100,100,41.83,,4,125,27,49,87,6,6,31,A,1,0,,M,U,"$132,600 ",0,$0 
0,93139,,2,3,2,3,20,14.5,10.67,14.5,19,40,12,28,28,6,14,13,A,0,1,29,F,H,"$185,200 ",10,"$86,282 "
1,91707,10,1,1,1,1,25,25,25,25,19,19,9,14,10,4,7,5,F,0,35,,F,H,"$185,200 ",26,"$86,282 "
1,91756,7,7,38,4,17,7,7,7.37,7,18,126,12,34,81,6,17,33,S,1,35,39,M,H,"$185,200 ",26,"$86,282 "
1,90894,4,9,19,5,9,5,4.22,4.47,4.2,18,81,13,32,58,6,17,23,S,1,16,,U,U,"$82,700 ",29,$0 
0,91825,,3,3,2,2,15,8.33,8.33,5,17,33,11,27,24,5,12,10,S,1,44,,F,U,"$91,300 ",31,$0 
1,11254,25,4,13,2,3,25,25,22.69,25,6,113,32,53,104,7,17,28,A,0,0,62,F,U,"$93,100 ",0,"$59,321 "
0,93237,,2,5,0,2,18,15,12.4,,18,53,12,31,39,6,6,17,A,0,8,53,F,H,"$98,600 ",30,"$67,201 "
1,91861,12,3,16,1,6,12,12,10.38,12,15,80,12,32,60,5,14,23,A,1,12,56,F,H,"$138,000 ",24,"$67,201 "
1,91942,3,8,27,6,18,5,3.5,3.59,3.67,17,126,12,31,75,6,17,34,S,1,16,74,M,H,"$86,800 ",43,"$71,014 "
1,7507,10,3,38,3,14,15,13,10.11,13,17,89,21,35,93,4,11,20,S,1,20,72,M,U,"$107,500 ",32,"$71,014 "
1,11064,10,6,19,5,9,10,10.33,10.32,10.4,17,57,32,51,85,6,17,22,S,1,20,81,F,U,"$107,500 ",32,"$71,014 "
